seconds	hours	well	OD600	OD600_rollmean	plate	strain	evolution	competition_pair	replicate	culture_type	joined_well_pair	media	strep_conc_ugml	dilution	plate_name	start_hrs_from_0
126002	35.00055555555556	G10	1.498	1.4966	1	H1977	evo	NA	f	monoculture	G09G10	R2A	8	10000	c3	96
127202	35.333888888888886	G10	1.5	1.4996	1	H1977	evo	NA	f	monoculture	G09G10	R2A	8	10000	c3	96
128402	35.66722222222222	G10	1.502	1.5014	1	H1977	evo	NA	f	monoculture	G09G10	R2A	8	10000	c3	96
129602	36.00055555555556	G10	1.504	1.503	1	H1977	evo	NA	f	monoculture	G09G10	R2A	8	10000	c3	96
130802	36.333888888888886	G10	1.503	1.5044	1	H1977	evo	NA	f	monoculture	G09G10	R2A	8	10000	c3	96
132002	36.66722222222222	G10	1.506	1.5056	1	H1977	evo	NA	f	monoculture	G09G10	R2A	8	10000	c3	96
133202	37.00055555555556	G10	1.507	1.5066	1	H1977	evo	NA	f	monoculture	G09G10	R2A	8	10000	c3	96
134402	37.333888888888886	G10	1.508	1.5078	1	H1977	evo	NA	f	monoculture	G09G10	R2A	8	10000	c3	96
135602	37.66722222222222	G10	1.509	1.5082	1	H1977	evo	NA	f	monoculture	G09G10	R2A	8	10000	c3	96
136802	38.00055555555556	G10	1.509	1.5086	1	H1977	evo	NA	f	monoculture	G09G10	R2A	8	10000	c3	96
138002	38.333888888888886	G10	1.508	1.5086	1	H1977	evo	NA	f	monoculture	G09G10	R2A	8	10000	c3	96
139202	38.66722222222222	G10	1.509	1.5088	1	H1977	evo	NA	f	monoculture	G09G10	R2A	8	10000	c3	96
140402	39.00055555555556	G10	1.508	1.5086	1	H1977	evo	NA	f	monoculture	G09G10	R2A	8	10000	c3	96
141602	39.333888888888886	G10	1.51	1.509	1	H1977	evo	NA	f	monoculture	G09G10	R2A	8	10000	c3	96
142802	39.66722222222222	G10	1.508	1.5088	1	H1977	evo	NA	f	monoculture	G09G10	R2A	8	10000	c3	96
144002	40.00055555555556	G10	1.51	1.509	1	H1977	evo	NA	f	monoculture	G09G10	R2A	8	10000	c3	96
145202	40.333888888888886	G10	1.508	1.5082	1	H1977	evo	NA	f	monoculture	G09G10	R2A	8	10000	c3	96
146402	40.66722222222222	G10	1.509	1.5082	1	H1977	evo	NA	f	monoculture	G09G10	R2A	8	10000	c3	96
147602	41.00055555555556	G10	1.506	1.5074	1	H1977	evo	NA	f	monoculture	G09G10	R2A	8	10000	c3	96
148802	41.333888888888886	G10	1.508	1.5064	1	H1977	evo	NA	f	monoculture	G09G10	R2A	8	10000	c3	96
150002	41.66722222222222	G10	1.506	1.505	1	H1977	evo	NA	f	monoculture	G09G10	R2A	8	10000	c3	96
151203	42.00083333333333	G10	1.503	1.504	1	H1977	evo	NA	f	monoculture	G09G10	R2A	8	10000	c3	96
152403	42.33416666666667	G10	1.502	1.5024	1	H1977	evo	NA	f	monoculture	G09G10	R2A	8	10000	c3	96
153603	42.6675	G10	1.501	1.5008	1	H1977	evo	NA	f	monoculture	G09G10	R2A	8	10000	c3	96
154803	43.00083333333333	G10	1.5	1.4996	1	H1977	evo	NA	f	monoculture	G09G10	R2A	8	10000	c3	96
156003	43.33416666666667	G10	1.498	1.4984	1	H1977	evo	NA	f	monoculture	G09G10	R2A	8	10000	c3	96
157203	43.6675	G10	1.497	1.497	1	H1977	evo	NA	f	monoculture	G09G10	R2A	8	10000	c3	96
158403	44.00083333333333	G10	1.496	1.4954	1	H1977	evo	NA	f	monoculture	G09G10	R2A	8	10000	c3	96
159603	44.33416666666667	G10	1.494	1.494	1	H1977	evo	NA	f	monoculture	G09G10	R2A	8	10000	c3	96
160803	44.6675	G10	1.492	1.4926	1	H1977	evo	NA	f	monoculture	G09G10	R2A	8	10000	c3	96
162003	45.00083333333333	G10	1.491	1.4904	1	H1977	evo	NA	f	monoculture	G09G10	R2A	8	10000	c3	96
163203	45.33416666666667	G10	1.49	1.4884	1	H1977	evo	NA	f	monoculture	G09G10	R2A	8	10000	c3	96
164403	45.6675	G10	1.485	1.4862	1	H1977	evo	NA	f	monoculture	G09G10	R2A	8	10000	c3	96
165603	46.00083333333333	G10	1.484	1.4836	1	H1977	evo	NA	f	monoculture	G09G10	R2A	8	10000	c3	96
166803	46.33416666666667	G10	1.481	1.4812	1	H1977	evo	NA	f	monoculture	G09G10	R2A	8	10000	c3	96
168003	46.6675	G10	1.478	1.4794	1	H1977	evo	NA	f	monoculture	G09G10	R2A	8	10000	c3	96
169203	47.00083333333333	G10	1.478	1.47825	1	H1977	evo	NA	f	monoculture	G09G10	R2A	8	10000	c3	96
170403	47.33416666666667	G10	1.476	1.4773333333333334	1	H1977	evo	NA	f	monoculture	G09G10	R2A	8	10000	c3	96
0	0	G11	0.134	0.134	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
1200	0.3333333333333333	G11	0.134	0.134	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
2400	0.6666666666666666	G11	0.134	0.134	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
3600	1	G11	0.134	0.134	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
4800	1.3333333333333333	G11	0.134	0.134	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
6000	1.6666666666666667	G11	0.134	0.1342	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
7200	2	G11	0.134	0.13440000000000002	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
8400	2.3333333333333335	G11	0.135	0.1348	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
9600	2.6666666666666665	G11	0.135	0.13540000000000002	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
10800	3	G11	0.136	0.13620000000000002	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
12000	3.3333333333333335	G11	0.137	0.13720000000000002	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
13200	3.6666666666666665	G11	0.138	0.1386	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
14400	4	G11	0.14	0.1404	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
15600	4.333333333333333	G11	0.142	0.1428	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
16800	4.666666666666667	G11	0.145	0.1464	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
18000	5	G11	0.149	0.1512	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
19200	5.333333333333333	G11	0.156	0.157	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
20400	5.666666666666667	G11	0.164	0.1644	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
21600	6	G11	0.171	0.1758	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
22800	6.333333333333333	G11	0.182	0.1894	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
24000	6.666666666666667	G11	0.206	0.2058	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
25200	7	G11	0.224	0.2248	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
26400	7.333333333333333	G11	0.246	0.2444	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
27600	7.666666666666667	G11	0.266	0.26380000000000003	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
28800	8	G11	0.28	0.2834	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
30000	8.333333333333334	G11	0.303	0.3034	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
31200	8.666666666666666	G11	0.322	0.3244	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
32400	9	G11	0.346	0.348	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
33600	9.333333333333334	G11	0.371	0.374	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
34800	9.666666666666666	G11	0.398	0.4032	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
36000	10	G11	0.433	0.438	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
37200	10.333333333333334	G11	0.468	0.481	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
38400	10.666666666666666	G11	0.52	0.536	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
39600	11	G11	0.586	0.5912	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
40800	11.333333333333334	G11	0.673	0.6452	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
42000	11.666666666666666	G11	0.709	0.7	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
43200	12	G11	0.738	0.7454	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
44400	12.333333333333334	G11	0.794	0.779	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
45600	12.666666666666666	G11	0.813	0.8096	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
46800	13	G11	0.841	0.8388	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
48000	13.333333333333334	G11	0.862	0.8618	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
49200	13.666666666666666	G11	0.884	0.8814	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
50400	14	G11	0.909	0.8966000000000001	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
51601	14.33361111111111	G11	0.911	0.911	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
52801	14.666944444444445	G11	0.917	0.9258	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
54001	15.000277777777775	G11	0.934	0.9386	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
55201	15.33361111111111	G11	0.958	0.954	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
56401	15.666944444444445	G11	0.973	0.9722	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
57601	16.00027777777778	G11	0.988	0.9856	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
58801	16.33361111111111	G11	1.008	1.0008	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
60001	16.666944444444443	G11	1.001	1.0136	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
61201	17.00027777777778	G11	1.034	1.0264	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
62401	17.33361111111111	G11	1.037	1.0378	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
63601	17.666944444444443	G11	1.052	1.0522	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
64801	18.00027777777778	G11	1.065	1.0612	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
66001	18.33361111111111	G11	1.073	1.0718	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
67201	18.666944444444443	G11	1.079	1.0808	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
68401	19.00027777777778	G11	1.09	1.088	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
69601	19.33361111111111	G11	1.097	1.0952	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
70801	19.666944444444443	G11	1.101	1.1024	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
72001	20.00027777777778	G11	1.109	1.108	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
73201	20.33361111111111	G11	1.115	1.1124	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
74401	20.666944444444443	G11	1.118	1.1158	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
75601	21.00027777777778	G11	1.119	1.1176	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
76801	21.33361111111111	G11	1.118	1.1192	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
78001	21.666944444444443	G11	1.118	1.12	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
79201	22.00027777777778	G11	1.123	1.1214	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
80401	22.33361111111111	G11	1.122	1.1236	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
81601	22.666944444444443	G11	1.126	1.1264	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
82801	23.00027777777778	G11	1.129	1.1284	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
84001	23.33361111111111	G11	1.132	1.1308	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
85201	23.666944444444443	G11	1.133	1.1326	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
86401	24.00027777777778	G11	1.134	1.1344	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
87601	24.33361111111111	G11	1.135	1.1358	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
88801	24.666944444444443	G11	1.138	1.1366	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
90001	25.00027777777778	G11	1.139	1.138	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
91201	25.33361111111111	G11	1.137	1.139	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
92401	25.666944444444443	G11	1.141	1.1404	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
93601	26.00027777777778	G11	1.14	1.1422	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
94801	26.33361111111111	G11	1.145	1.1448	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
96001	26.666944444444443	G11	1.148	1.147	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
97201	27.00027777777778	G11	1.15	1.1492	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
98401	27.33361111111111	G11	1.152	1.1505999999999998	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
99601	27.666944444444443	G11	1.151	1.1514	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
100801	28.00027777777778	G11	1.152	1.152	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
102001	28.33361111111111	G11	1.152	1.1532	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
103201	28.666944444444443	G11	1.153	1.155	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
104401	29.00027777777778	G11	1.158	1.1566	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
105601	29.33361111111111	G11	1.16	1.1572	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
106802	29.66722222222222	G11	1.16	1.1582	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
108001	30.00027777777778	G11	1.155	1.1576	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
109202	30.33388888888889	G11	1.158	1.1554	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
110402	30.66722222222222	G11	1.155	1.1516	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
111602	31.00055555555555	G11	1.149	1.1502	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
112802	31.33388888888889	G11	1.141	1.1482	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
114002	31.66722222222222	G11	1.148	1.146	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
115202	32.00055555555556	G11	1.148	1.1442	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
116402	32.333888888888886	G11	1.144	1.143	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
117602	32.66722222222222	G11	1.14	1.1396	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
118802	33.00055555555556	G11	1.135	1.1362	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
120002	33.333888888888886	G11	1.131	1.1336	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
121202	33.66722222222222	G11	1.131	1.1316	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
122402	34.00055555555556	G11	1.131	1.1302	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
123602	34.333888888888886	G11	1.13	1.1272	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
124802	34.66722222222222	G11	1.128	1.121	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
126002	35.00055555555556	G11	1.116	1.1134	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
127202	35.333888888888886	G11	1.1	1.1056	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
128402	35.66722222222222	G11	1.093	1.0986	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
129602	36.00055555555556	G11	1.091	1.0946	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
130802	36.333888888888886	G11	1.093	1.0948	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
132002	36.66722222222222	G11	1.096	1.0974	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
133202	37.00055555555556	G11	1.101	1.1014	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
134402	37.333888888888886	G11	1.106	1.1054	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
135602	37.66722222222222	G11	1.111	1.1092	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
136802	38.00055555555556	G11	1.113	1.1124	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
138002	38.333888888888886	G11	1.115	1.1156	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
139202	38.66722222222222	G11	1.117	1.1178	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
140402	39.00055555555556	G11	1.122	1.1182	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
141602	39.333888888888886	G11	1.122	1.1174	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
142802	39.66722222222222	G11	1.115	1.1156	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
144002	40.00055555555556	G11	1.111	1.113	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
145202	40.333888888888886	G11	1.108	1.1096	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
146402	40.66722222222222	G11	1.109	1.1082	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
147602	41.00055555555556	G11	1.105	1.1082	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
148802	41.333888888888886	G11	1.108	1.1074	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
150002	41.66722222222222	G11	1.111	1.105	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
151203	42.00083333333333	G11	1.104	1.1034	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
152403	42.33416666666667	G11	1.097	1.1014	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
153603	42.6675	G11	1.097	1.0972	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
154803	43.00083333333333	G11	1.098	1.094	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
156003	43.33416666666667	G11	1.09	1.092	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
157203	43.6675	G11	1.088	1.0892	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
158403	44.00083333333333	G11	1.087	1.0858	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
159603	44.33416666666667	G11	1.083	1.0832	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
160803	44.6675	G11	1.081	1.0804	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
162003	45.00083333333333	G11	1.077	1.0776	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
163203	45.33416666666667	G11	1.074	1.0754	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
164403	45.6675	G11	1.073	1.0728	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
165603	46.00083333333333	G11	1.072	1.0704	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
166803	46.33416666666667	G11	1.068	1.0686	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
168003	46.6675	G11	1.065	1.0664	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
169203	47.00083333333333	G11	1.065	1.065	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
170403	47.33416666666667	G11	1.062	1.064	1	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	8	10000	c3	96
0	0	G12	0.132	0.132	1	H1977	evo	A1977_E1977	c	coculture	G11G12	R2A	8	10000	c3	96
1200	0.3333333333333333	G12	0.132	0.132	1	H1977	evo	A1977_E1977	c	coculture	G11G12	R2A	8	10000	c3	96
2400	0.6666666666666666	G12	0.132	0.132	1	H1977	evo	A1977_E1977	c	coculture	G11G12	R2A	8	10000	c3	96
3600	1	G12	0.132	0.1322	1	H1977	evo	A1977_E1977	c	coculture	G11G12	R2A	8	10000	c3	96
4800	1.3333333333333333	G12	0.132	0.13240000000000002	1	H1977	evo	A1977_E1977	c	coculture	G11G12	R2A	8	10000	c3	96
6000	1.6666666666666667	G12	0.133	0.1328	1	H1977	evo	A1977_E1977	c	coculture	G11G12	R2A	8	10000	c3	96
7200	2	G12	0.133	0.13340000000000002	1	H1977	evo	A1977_E1977	c	coculture	G11G12	R2A	8	10000	c3	96
8400	2.3333333333333335	G12	0.134	0.1342	1	H1977	evo	A1977_E1977	c	coculture	G11G12	R2A	8	10000	c3	96
9600	2.6666666666666665	G12	0.135	0.135	1	H1977	evo	A1977_E1977	c	coculture	G11G12	R2A	8	10000	c3	96
10800	3	G12	0.136	0.13620000000000002	1	H1977	evo	A1977_E1977	c	coculture	G11G12	R2A	8	10000	c3	96
12000	3.3333333333333335	G12	0.137	0.1376	1	H1977	evo	A1977_E1977	c	coculture	G11G12	R2A	8	10000	c3	96
13200	3.6666666666666665	G12	0.139	0.1394	1	H1977	evo	A1977_E1977	c	coculture	G11G12	R2A	8	10000	c3	96
14400	4	G12	0.141	0.1418	1	H1977	evo	A1977_E1977	c	coculture	G11G12	R2A	8	10000	c3	96
15600	4.333333333333333	G12	0.144	0.14479999999999998	1	H1977	evo	A1977_E1977	c	coculture	G11G12	R2A	8	10000	c3	96
16800	4.666666666666667	G12	0.148	0.1494	1	H1977	evo	A1977_E1977	c	coculture	G11G12	R2A	8	10000	c3	96
18000	5	G12	0.152	0.157	1	H1977	evo	A1977_E1977	c	coculture	G11G12	R2A	8	10000	c3	96
19200	5.333333333333333	G12	0.162	0.1638	1	H1977	evo	A1977_E1977	c	coculture	G11G12	R2A	8	10000	c3	96
20400	5.666666666666667	G12	0.179	0.1716	1	H1977	evo	A1977_E1977	c	coculture	G11G12	R2A	8	10000	c3	96
21600	6	G12	0.178	0.1804	1	H1977	evo	A1977_E1977	c	coculture	G11G12	R2A	8	10000	c3	96
22800	6.333333333333333	G12	0.187	0.1892	1	H1977	evo	A1977_E1977	c	coculture	G11G12	R2A	8	10000	c3	96
24000	6.666666666666667	G12	0.196	0.1972	1	H1977	evo	A1977_E1977	c	coculture	G11G12	R2A	8	10000	c3	96
25200	7	G12	0.206	0.2084	1	H1977	evo	A1977_E1977	c	coculture	G11G12	R2A	8	10000	c3	96
26400	7.333333333333333	G12	0.219	0.2208	1	H1977	evo	A1977_E1977	c	coculture	G11G12	R2A	8	10000	c3	96
27600	7.666666666666667	G12	0.234	0.2352	1	H1977	evo	A1977_E1977	c	coculture	G11G12	R2A	8	10000	c3	96
28800	8	G12	0.249	0.251	1	H1977	evo	A1977_E1977	c	coculture	G11G12	R2A	8	10000	c3	96
30000	8.333333333333334	G12	0.268	0.2678	1	H1977	evo	A1977_E1977	c	coculture	G11G12	R2A	8	10000	c3	96
31200	8.666666666666666	G12	0.285	0.2864	1	H1977	evo	A1977_E1977	c	coculture	G11G12	R2A	8	10000	c3	96
32400	9	G12	0.303	0.3066	1	H1977	evo	A1977_E1977	c	coculture	G11G12	R2A	8	10000	c3	96
33600	9.333333333333334	G12	0.327	0.32839999999999997	1	H1977	evo	A1977_E1977	c	coculture	G11G12	R2A	8	10000	c3	96
34800	9.666666666666666	G12	0.35	0.3534	1	H1977	evo	A1977_E1977	c	coculture	G11G12	R2A	8	10000	c3	96
36000	10	G12	0.377	0.3824	1	H1977	evo	A1977_E1977	c	coculture	G11G12	R2A	8	10000	c3	96
37200	10.333333333333334	G12	0.41	0.4136	1	H1977	evo	A1977_E1977	c	coculture	G11G12	R2A	8	10000	c3	96
38400	10.666666666666666	G12	0.448	0.4468	1	H1977	evo	A1977_E1977	c	coculture	G11G12	R2A	8	10000	c3	96
39600	11	G12	0.483	0.4804	1	H1977	evo	A1977_E1977	c	coculture	G11G12	R2A	8	10000	c3	96
40800	11.333333333333334	G12	0.516	0.516	1	H1977	evo	A1977_E1977	c	coculture	G11G12	R2A	8	10000	c3	96
42000	11.666666666666666	G12	0.545	0.5522	1	H1977	evo	A1977_E1977	c	coculture	G11G12	R2A	8	10000	c3	96
43200	12	G12	0.588	0.5886	1	H1977	evo	A1977_E1977	c	coculture	G11G12	R2A	8	10000	c3	96
44400	12.333333333333334	G12	0.629	0.6264	1	H1977	evo	A1977_E1977	c	coculture	G11G12	R2A	8	10000	c3	96
