seconds	hours	well	OD600	OD600_rollmean	plate	strain	evolution	competition_pair	replicate	culture_type	joined_well_pair	media	strep_conc_ugml	dilution	plate_name	start_hrs_from_0
62401	17.33361111111111	G12	0.34	0.34	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
63601	17.666944444444443	G12	0.341	0.34140000000000004	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
64801	18.00027777777778	G12	0.343	0.343	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
66001	18.33361111111111	G12	0.344	0.3448	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
67201	18.666944444444443	G12	0.347	0.347	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
68401	19.00027777777778	G12	0.349	0.3494	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
69601	19.33361111111111	G12	0.352	0.35219999999999996	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
70801	19.666944444444443	G12	0.355	0.35519999999999996	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
72001	20.00027777777778	G12	0.358	0.3584	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
73201	20.33361111111111	G12	0.362	0.362	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
74401	20.666944444444443	G12	0.365	0.3666	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
75601	21.00027777777778	G12	0.37	0.3724	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
76801	21.33361111111111	G12	0.378	0.3788	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
78001	21.666944444444443	G12	0.387	0.3858	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
79201	22.00027777777778	G12	0.394	0.393	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
80401	22.33361111111111	G12	0.4	0.3996	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
81601	22.666944444444443	G12	0.406	0.4042	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
82801	23.00027777777778	G12	0.411	0.4094	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
84001	23.33361111111111	G12	0.41	0.4144	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
85201	23.666944444444443	G12	0.42	0.4192	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
86401	24.00027777777778	G12	0.425	0.4238	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
87601	24.33361111111111	G12	0.43	0.4296	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
88801	24.666944444444443	G12	0.434	0.4342	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
90001	25.00027777777778	G12	0.439	0.4374	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
91202	25.33388888888889	G12	0.443	0.4422	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
92401	25.666944444444443	G12	0.441	0.4476	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
93602	26.00055555555555	G12	0.454	0.4538	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
94802	26.33388888888889	G12	0.461	0.4608	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
96002	26.66722222222222	G12	0.47	0.4696	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
97202	27.00055555555555	G12	0.478	0.4774	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
98402	27.33388888888889	G12	0.485	0.485	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
99602	27.66722222222222	G12	0.493	0.4922	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
100802	28.00055555555555	G12	0.499	0.4988	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
102002	28.33388888888889	G12	0.506	0.5036	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
103202	28.66722222222222	G12	0.511	0.5094	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
104402	29.00055555555555	G12	0.509	0.5148	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
105602	29.33388888888889	G12	0.522	0.5196000000000001	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
106802	29.66722222222222	G12	0.526	0.5236000000000001	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
108002	30.00055555555555	G12	0.53	0.5282	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
109202	30.33388888888889	G12	0.531	0.5304	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
110402	30.66722222222222	G12	0.532	0.5322	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
111602	31.00055555555555	G12	0.533	0.5336000000000001	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
112802	31.33388888888889	G12	0.535	0.5356000000000001	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
114002	31.66722222222222	G12	0.537	0.5378000000000001	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
115202	32.00055555555556	G12	0.541	0.5406000000000001	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
116402	32.333888888888886	G12	0.543	0.5438000000000001	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
117602	32.66722222222222	G12	0.547	0.5472	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
118802	33.00055555555556	G12	0.551	0.5506000000000001	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
120002	33.333888888888886	G12	0.554	0.5544	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
121202	33.66722222222222	G12	0.558	0.5582	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
122402	34.00055555555556	G12	0.562	0.5618	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
123602	34.333888888888886	G12	0.566	0.5654	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
124802	34.66722222222222	G12	0.569	0.5688	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
126002	35.00055555555556	G12	0.572	0.573	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
127202	35.333888888888886	G12	0.575	0.577	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
128402	35.66722222222222	G12	0.583	0.5816	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
129602	36.00055555555556	G12	0.586	0.5861999999999999	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
130802	36.333888888888886	G12	0.592	0.5902	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
132002	36.66722222222222	G12	0.595	0.5928	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
133202	37.00055555555556	G12	0.595	0.5948	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
134402	37.333888888888886	G12	0.596	0.5953999999999999	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
135602	37.66722222222222	G12	0.596	0.5952	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
136802	38.00055555555556	G12	0.595	0.5948	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
138002	38.333888888888886	G12	0.594	0.5942	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
139202	38.66722222222222	G12	0.593	0.5933999999999999	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
140402	39.00055555555556	G12	0.593	0.5923999999999999	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
141603	39.33416666666667	G12	0.592	0.5916	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
142803	39.6675	G12	0.59	0.591	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
144003	40.00083333333333	G12	0.59	0.5902	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
145203	40.33416666666667	G12	0.59	0.5893999999999999	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
146403	40.6675	G12	0.589	0.5888	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
147603	41.00083333333333	G12	0.588	0.588	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
148803	41.33416666666667	G12	0.587	0.5871999999999999	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
150003	41.6675	G12	0.586	0.5863999999999999	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
151203	42.00083333333333	G12	0.586	0.5856	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
152403	42.33416666666667	G12	0.585	0.585	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
153603	42.6675	G12	0.584	0.5841999999999999	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
154803	43.00083333333333	G12	0.584	0.5833999999999999	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
156003	43.33416666666667	G12	0.582	0.5826	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
157203	43.6675	G12	0.582	0.5818	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
158403	44.00083333333333	G12	0.581	0.5808	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
159603	44.33416666666667	G12	0.58	0.5801999999999999	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
160803	44.6675	G12	0.579	0.5793999999999999	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
162003	45.00083333333333	G12	0.579	0.5788	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
163203	45.33416666666667	G12	0.578	0.5781999999999999	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
164403	45.6675	G12	0.578	0.5778	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
165603	46.00083333333333	G12	0.577	0.5771999999999999	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
166803	46.33416666666667	G12	0.577	0.5766	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
168003	46.6675	G12	0.576	0.5758	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
169203	47.00083333333333	G12	0.575	0.5754999999999999	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
170403	47.33416666666667	G12	0.574	0.575	2	H1287	evo	A1287_E1287	c	coculture	G11G12	R2A	256	10000	c4	144
0	0	B01	0.121	0.12066666666666666	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
1200	0.3333333333333333	B01	0.12	0.12075	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
2400	0.6666666666666666	B01	0.121	0.1208	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
3600	1	B01	0.121	0.1208	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
4800	1.3333333333333333	B01	0.121	0.1212	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
6000	1.6666666666666667	B01	0.121	0.1216	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
7200	2	B01	0.122	0.1224	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
8400	2.3333333333333335	B01	0.123	0.1236	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
9600	2.6666666666666665	B01	0.125	0.1254	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
10800	3	B01	0.127	0.1276	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
12000	3.3333333333333335	B01	0.13	0.13040000000000002	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
13200	3.6666666666666665	B01	0.133	0.1338	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
14400	4	B01	0.137	0.138	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
15600	4.333333333333333	B01	0.142	0.143	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
16800	4.666666666666667	B01	0.148	0.1492	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
18000	5	B01	0.155	0.15739999999999998	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
19200	5.333333333333333	B01	0.164	0.1682	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
20400	5.666666666666667	B01	0.178	0.182	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
21600	6	B01	0.196	0.1986	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
22800	6.333333333333333	B01	0.217	0.2182	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
24000	6.666666666666667	B01	0.238	0.2394	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
25200	7	B01	0.262	0.2626	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
26400	7.333333333333333	B01	0.284	0.2888	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
27600	7.666666666666667	B01	0.312	0.3192	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
28800	8	B01	0.348	0.3568	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
30000	8.333333333333334	B01	0.39	0.4008	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
31200	8.666666666666666	B01	0.45	0.4478	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
32400	9	B01	0.504	0.4954	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
33600	9.333333333333334	B01	0.547	0.5436	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
34800	9.666666666666666	B01	0.586	0.5924	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
36000	10	B01	0.631	0.6557999999999999	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
37201	10.33361111111111	B01	0.694	0.718	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
38401	10.666944444444445	B01	0.821	0.7772	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
39601	11.000277777777775	B01	0.858	0.831	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
40801	11.33361111111111	B01	0.882	0.8748	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
42001	11.666944444444445	B01	0.9	0.8948	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
43201	12.000277777777775	B01	0.913	0.9096	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
44401	12.33361111111111	B01	0.921	0.9224	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
45601	12.666944444444445	B01	0.932	0.9338	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
46801	13.000277777777775	B01	0.946	0.9444	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
48001	13.33361111111111	B01	0.957	0.955	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
49201	13.666944444444445	B01	0.966	0.9654	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
50401	14.000277777777775	B01	0.974	0.9752	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
51601	14.33361111111111	B01	0.984	0.9842	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
52801	14.666944444444445	B01	0.995	0.9932	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
54001	15.000277777777775	B01	1.002	1.0024	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
55201	15.33361111111111	B01	1.011	1.0116	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
56401	15.666944444444445	B01	1.02	1.0204	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
57601	16.00027777777778	B01	1.03	1.0292	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
58801	16.33361111111111	B01	1.039	1.0378	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
60001	16.666944444444443	B01	1.046	1.046	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
61201	17.00027777777778	B01	1.054	1.0536	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
62401	17.33361111111111	B01	1.061	1.0608	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
63601	17.666944444444443	B01	1.068	1.0678	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
64801	18.00027777777778	B01	1.075	1.0746	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
66001	18.33361111111111	B01	1.081	1.0806	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
67201	18.666944444444443	B01	1.088	1.0864	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
68401	19.00027777777778	B01	1.091	1.0916	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
69601	19.33361111111111	B01	1.097	1.0966	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
70801	19.666944444444443	B01	1.101	1.1016	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
72001	20.00027777777778	B01	1.106	1.1064	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
73201	20.33361111111111	B01	1.113	1.1108	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
74401	20.666944444444443	B01	1.115	1.1156	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
75601	21.00027777777778	B01	1.119	1.1196	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
76801	21.33361111111111	B01	1.125	1.1228	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
78001	21.666944444444443	B01	1.126	1.1268	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
79201	22.00027777777778	B01	1.129	1.1304	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
80401	22.33361111111111	B01	1.135	1.133	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
81601	22.666944444444443	B01	1.137	1.1362	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
82801	23.00027777777778	B01	1.138	1.1394	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
84001	23.33361111111111	B01	1.142	1.142	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
85201	23.666944444444443	B01	1.145	1.1448	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
86401	24.00027777777778	B01	1.148	1.1486	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
87601	24.33361111111111	B01	1.151	1.1516	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
88801	24.666944444444443	B01	1.157	1.155	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
90001	25.00027777777778	B01	1.157	1.1584	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
91201	25.33361111111111	B01	1.162	1.1618	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
92402	25.66722222222222	B01	1.165	1.1646	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
93602	26.00055555555555	B01	1.168	1.1682	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
94802	26.33388888888889	B01	1.171	1.1712	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
96002	26.66722222222222	B01	1.175	1.1744	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
97202	27.00055555555555	B01	1.177	1.1776	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
98402	27.33388888888889	B01	1.181	1.1808	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
99602	27.66722222222222	B01	1.184	1.1838	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
100802	28.00055555555555	B01	1.187	1.187	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
102002	28.33388888888889	B01	1.19	1.19	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
103202	28.66722222222222	B01	1.193	1.1932	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
104402	29.00055555555555	B01	1.196	1.1968	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
105602	29.33388888888889	B01	1.2	1.1996	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
106802	29.66722222222222	B01	1.205	1.2026	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
108002	30.00055555555555	B01	1.204	1.2052	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
109202	30.33388888888889	B01	1.208	1.2076	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
110402	30.66722222222222	B01	1.209	1.2094	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
111602	31.00055555555555	B01	1.212	1.212	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
112802	31.33388888888889	B01	1.214	1.2144	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
114002	31.66722222222222	B01	1.217	1.2174	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
115202	32.00055555555556	B01	1.22	1.22	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
116402	32.333888888888886	B01	1.224	1.2232	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
117602	32.66722222222222	B01	1.225	1.2262	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
118802	33.00055555555556	B01	1.23	1.2296	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
120002	33.333888888888886	B01	1.232	1.2328	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
121202	33.66722222222222	B01	1.237	1.2358	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
122402	34.00055555555556	B01	1.24	1.2384	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
123602	34.333888888888886	B01	1.24	1.2416	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
124802	34.66722222222222	B01	1.243	1.2438	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
126002	35.00055555555556	B01	1.248	1.246	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
127202	35.333888888888886	B01	1.248	1.2488	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
128402	35.66722222222222	B01	1.251	1.2516	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
129602	36.00055555555556	B01	1.254	1.254	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
130802	36.333888888888886	B01	1.257	1.257	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
132002	36.66722222222222	B01	1.26	1.26	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
133202	37.00055555555556	B01	1.263	1.2632	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
134402	37.333888888888886	B01	1.266	1.2662	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
135602	37.66722222222222	B01	1.27	1.2692	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
136802	38.00055555555556	B01	1.272	1.2722	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
138002	38.333888888888886	B01	1.275	1.2752	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
139202	38.66722222222222	B01	1.278	1.278	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
140402	39.00055555555556	B01	1.281	1.281	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
141603	39.33416666666667	B01	1.284	1.284	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
142803	39.6675	B01	1.287	1.287	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
144003	40.00083333333333	B01	1.29	1.2898	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
145203	40.33416666666667	B01	1.293	1.2924	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
146403	40.6675	B01	1.295	1.2954	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
147603	41.00083333333333	B01	1.297	1.298	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
148803	41.33416666666667	B01	1.302	1.3012	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
150003	41.6675	B01	1.303	1.304	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
151203	42.00083333333333	B01	1.309	1.307	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
152403	42.33416666666667	B01	1.309	1.3096	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
153603	42.6675	B01	1.312	1.3126	2	H1287	anc	NA	a	monoculture	B01B02	M9MM	0	10000	c5	192
