auc	max_od	min_od	strain	evolution	competition_pair	replicate	culture_type	joined_well_pair	media	plate_name	streptomycin
29.12100241666667	0.7596	0.153	H1287	anc	A1287_A1977	d	coculture	E03E04	R2A	plate04	8
39.11168911111111	1.2388000000000001	0.15	H1977	anc	A1287_A1977	d	coculture	E03E04	R2A	plate04	8
33.451433916666666	0.8706	0.152	H1287	anc	A1287_E1977	d	coculture	E05E06	R2A	plate04	8
34.33939455555556	1.1445999999999998	0.151	H1977	evo	A1287_E1977	d	coculture	E05E06	R2A	plate04	8
22.92594227777778	0.6628000000000001	0.1552	H1287	evo	E1287_A1977	d	coculture	E07E08	R2A	plate04	8
42.57525997222223	1.3242	0.151	H1977	anc	E1287_A1977	d	coculture	E07E08	R2A	plate04	8
24.68042616666667	0.692	0.151	H1287	evo	E1287_E1977	d	coculture	E09E10	R2A	plate04	8
40.14998716666667	1.3402	0.149	H1977	evo	E1287_E1977	d	coculture	E09E10	R2A	plate04	8
41.69946827777778	1.2214	0.1484	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	plate04	8
33.534274611111115	1.0856	0.1552	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	plate04	8
26.46636352777778	0.7553333333333333	0.153	H1287	anc	A1287_E1287	e	coculture	F01F02	R2A	plate04	8
26.59080986111111	0.853	0.153	H1287	evo	A1287_E1287	e	coculture	F01F02	R2A	plate04	8
29.415844083333337	0.7788	0.1588	H1287	anc	A1287_A1977	e	coculture	F03F04	R2A	plate04	8
39.20322005555556	1.249	0.146	H1977	anc	A1287_A1977	e	coculture	F03F04	R2A	plate04	8
31.492462027777776	0.8368	0.1528	H1287	anc	A1287_E1977	e	coculture	F05F06	R2A	plate04	8
37.09007394444445	1.2058	0.149	H1977	evo	A1287_E1977	e	coculture	F05F06	R2A	plate04	8
23.867602305555558	0.6896	0.16	H1287	evo	E1287_A1977	e	coculture	F07F08	R2A	plate04	8
43.38787697222222	1.3398	0.16140000000000002	H1977	anc	E1287_A1977	e	coculture	F07F08	R2A	plate04	8
29.007431250000003	0.8806	0.152	H1287	evo	E1287_E1977	e	coculture	F09F10	R2A	plate04	8
38.83350633333333	1.2324	0.152	H1977	evo	E1287_E1977	e	coculture	F09F10	R2A	plate04	8
40.69320044444444	1.1854	0.147	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	plate04	8
33.360188694444446	1.05	0.14759999999999998	H1977	evo	A1977_E1977	e	coculture	F11F12	R2A	plate04	8
28.70026925	0.8358	0.1548	H1287	anc	A1287_E1287	f	coculture	G01G02	R2A	plate04	8
19.186045916666668	0.49219999999999997	0.1528	H1287	evo	A1287_E1287	f	coculture	G01G02	R2A	plate04	8
27.484749	0.7433333333333333	0.149	H1287	anc	A1287_A1977	f	coculture	G03G04	R2A	plate04	8
40.81671788888889	1.2328000000000001	0.1478	H1977	anc	A1287_A1977	f	coculture	G03G04	R2A	plate04	8
28.501378805555557	0.7736666666666667	0.14679999999999999	H1287	anc	A1287_E1977	f	coculture	G05G06	R2A	plate04	8
34.541584722222225	1.1104	0.149	H1977	evo	A1287_E1977	f	coculture	G05G06	R2A	plate04	8
24.780694555555556	0.7123333333333333	0.149	H1287	evo	E1287_A1977	f	coculture	G07G08	R2A	plate04	8
40.248588	1.194	0.155	H1977	anc	E1287_A1977	f	coculture	G07G08	R2A	plate04	8
24.791934833333336	0.7188	0.1492	H1287	evo	E1287_E1977	f	coculture	G09G10	R2A	plate04	8
38.20086475	1.244	0.147	H1977	evo	E1287_E1977	f	coculture	G09G10	R2A	plate04	8
38.681322055555555	1.1546	0.1514	H1977	anc	A1977_E1977	f	coculture	G11G12	R2A	plate04	8
31.713278944444447	0.951	0.1512	H1977	evo	A1977_E1977	f	coculture	G11G12	R2A	plate04	8
37.3945385	1.0544	0.1482	H1287	anc	A1287_E1287	a	coculture	B01B02	R2A	plate05	12
18.369740722222225	0.594	0.151	H1287	evo	A1287_E1287	a	coculture	B01B02	R2A	plate05	12
41.60347791666667	1.2783333333333333	0.1484	H1287	anc	A1287_A1977	a	coculture	B03B04	R2A	plate05	12
7.150436472222222	0.175	0.143	H1977	anc	A1287_A1977	a	coculture	B03B04	R2A	plate05	12
35.94372638888889	0.9978	0.14959999999999998	H1287	anc	A1287_E1977	a	coculture	B05B06	R2A	plate05	12
31.341637444444444	1.033	0.14679999999999999	H1977	evo	A1287_E1977	a	coculture	B05B06	R2A	plate05	12
36.50431458333333	1.1858	0.152	H1287	evo	E1287_A1977	a	coculture	B07B08	R2A	plate05	12
7.221936666666667	0.22633333333333333	0.14459999999999998	H1977	anc	E1287_A1977	a	coculture	B07B08	R2A	plate05	12
29.415985111111112	0.855	0.1522	H1287	evo	E1287_E1977	a	coculture	B09B10	R2A	plate05	12
34.50746161111111	1.1965999999999999	0.15	H1977	evo	E1287_E1977	a	coculture	B09B10	R2A	plate05	12
7.404846	0.16	0.151	H1977	anc	A1977_E1977	a	coculture	B11B12	R2A	plate05	12
44.42938141666667	1.5264	0.149	H1977	evo	A1977_E1977	a	coculture	B11B12	R2A	plate05	12
39.843581111111114	1.1396	0.16366666666666668	H1287	anc	A1287_E1287	b	coculture	C01C02	R2A	plate05	12
18.43402327777778	0.5468000000000001	0.148	H1287	evo	A1287_E1287	b	coculture	C01C02	R2A	plate05	12
41.697771555555555	1.2832	0.14759999999999998	H1287	anc	A1287_A1977	b	coculture	C03C04	R2A	plate05	12
6.9954744444444446	0.16233333333333333	0.143	H1977	anc	A1287_A1977	b	coculture	C03C04	R2A	plate05	12
36.64637566666667	0.9618	0.14666666666666667	H1287	anc	A1287_E1977	b	coculture	C05C06	R2A	plate05	12
33.20618186111111	1.1172	0.145	H1977	evo	A1287_E1977	b	coculture	C05C06	R2A	plate05	12
35.00050180555556	1.1576666666666666	0.1494	H1287	evo	E1287_A1977	b	coculture	C07C08	R2A	plate05	12
8.778902527777777	0.22999999999999998	0.143	H1977	anc	E1287_A1977	b	coculture	C07C08	R2A	plate05	12
29.170582055555556	0.8306	0.149	H1287	evo	E1287_E1977	b	coculture	C09C10	R2A	plate05	12
36.015187555555556	1.2502	0.15159999999999998	H1977	evo	E1287_E1977	b	coculture	C09C10	R2A	plate05	12
7.824429305555555	0.20479999999999998	0.144	H1977	anc	A1977_E1977	b	coculture	C11C12	R2A	plate05	12
43.91652141666667	1.5174	0.15	H1977	evo	A1977_E1977	b	coculture	C11C12	R2A	plate05	12
37.59488063888889	1.0498	0.153	H1287	anc	A1287_E1287	c	coculture	D01D02	R2A	plate05	12
18.706115750000002	0.564	0.14559999999999998	H1287	evo	A1287_E1287	c	coculture	D01D02	R2A	plate05	12
40.566185833333336	1.273	0.15033333333333332	H1287	anc	A1287_A1977	c	coculture	D03D04	R2A	plate05	12
7.187430638888889	0.195	0.144	H1977	anc	A1287_A1977	c	coculture	D03D04	R2A	plate05	12
36.4479695	0.9506	0.1484	H1287	anc	A1287_E1977	c	coculture	D05D06	R2A	plate05	12
33.35203411111112	1.1216000000000002	0.16366666666666668	H1977	evo	A1287_E1977	c	coculture	D05D06	R2A	plate05	12
34.28434636111111	1.1083333333333334	0.15	H1287	evo	E1287_A1977	c	coculture	D07D08	R2A	plate05	12
7.158702	0.21466666666666667	0.1424	H1977	anc	E1287_A1977	c	coculture	D07D08	R2A	plate05	12
30.031091444444446	0.8116000000000001	0.17033333333333334	H1287	evo	E1287_E1977	c	coculture	D09D10	R2A	plate05	12
37.08185430555556	1.2773999999999999	0.148	H1977	evo	E1287_E1977	c	coculture	D09D10	R2A	plate05	12
8.389297833333334	0.19820000000000002	0.1478	H1977	anc	A1977_E1977	c	coculture	D11D12	R2A	plate05	12
43.26856361111111	1.541	0.14579999999999999	H1977	evo	A1977_E1977	c	coculture	D11D12	R2A	plate05	12
39.694844055555556	1.1126	0.169	H1287	anc	A1287_E1287	d	coculture	E01E02	R2A	plate05	12
18.448625083333337	0.5352	0.1488	H1287	evo	A1287_E1287	d	coculture	E01E02	R2A	plate05	12
39.56834944444444	1.174	0.147	H1287	anc	A1287_A1977	d	coculture	E03E04	R2A	plate05	12
8.730232944444445	0.25933333333333336	0.144	H1977	anc	A1287_A1977	d	coculture	E03E04	R2A	plate05	12
37.49121502777778	0.9776666666666667	0.16366666666666668	H1287	anc	A1287_E1977	d	coculture	E05E06	R2A	plate05	12
31.245452333333336	1.044	0.144	H1977	evo	A1287_E1977	d	coculture	E05E06	R2A	plate05	12
34.23177238888889	1.0726666666666667	0.159	H1287	evo	E1287_A1977	d	coculture	E07E08	R2A	plate05	12
8.068231361111112	0.38833333333333336	0.14179999999999998	H1977	anc	E1287_A1977	d	coculture	E07E08	R2A	plate05	12
29.307723944444447	0.8148	0.15	H1287	evo	E1287_E1977	d	coculture	E09E10	R2A	plate05	12
36.42828416666667	1.2376	0.16566666666666668	H1977	evo	E1287_E1977	d	coculture	E09E10	R2A	plate05	12
7.000640805555555	0.155	0.1424	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	plate05	12
43.179171611111116	1.5393999999999999	0.151	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	plate05	12
36.58699977777778	1.0422	0.1464	H1287	anc	A1287_E1287	e	coculture	F01F02	R2A	plate05	12
17.703319194444447	0.5186666666666667	0.14459999999999998	H1287	evo	A1287_E1287	e	coculture	F01F02	R2A	plate05	12
40.89047244444445	1.2484	0.147	H1287	anc	A1287_A1977	e	coculture	F03F04	R2A	plate05	12
7.109141944444445	0.1753333333333333	0.144	H1977	anc	A1287_A1977	e	coculture	F03F04	R2A	plate05	12
36.50165880555556	0.9633999999999999	0.15059999999999998	H1287	anc	A1287_E1977	e	coculture	F05F06	R2A	plate05	12
34.3594785	1.133	0.16333333333333333	H1977	evo	A1287_E1977	e	coculture	F05F06	R2A	plate05	12
35.19393794444445	1.1646666666666667	0.153	H1287	evo	E1287_A1977	e	coculture	F07F08	R2A	plate05	12
7.1523980555555555	0.18666666666666668	0.146	H1977	anc	E1287_A1977	e	coculture	F07F08	R2A	plate05	12
28.655726444444447	0.81	0.15059999999999998	H1287	evo	E1287_E1977	e	coculture	F09F10	R2A	plate05	12
36.76780961111111	1.254	0.14579999999999999	H1977	evo	E1287_E1977	e	coculture	F09F10	R2A	plate05	12
7.2696258333333335	0.171	0.144	H1977	anc	A1977_E1977	e	coculture	F11F12	R2A	plate05	12
42.82604177777778	1.5348	0.147	H1977	evo	A1977_E1977	e	coculture	F11F12	R2A	plate05	12
39.06195966666667	1.1124	0.1492	H1287	anc	A1287_E1287	f	coculture	G01G02	R2A	plate05	12
17.849910833333336	0.506	0.14559999999999998	H1287	evo	A1287_E1287	f	coculture	G01G02	R2A	plate05	12
44.33126197222222	1.351	0.15	H1287	anc	A1287_A1977	f	coculture	G03G04	R2A	plate05	12
7.044447361111111	0.155	0.144	H1977	anc	A1287_A1977	f	coculture	G03G04	R2A	plate05	12
38.03259488888889	1.0372	0.1484	H1287	anc	A1287_E1977	f	coculture	G05G06	R2A	plate05	12
29.98985852777778	0.9984	0.17066666666666666	H1977	evo	A1287_E1977	f	coculture	G05G06	R2A	plate05	12
