y0	mumax	r2	strain	evolution	competition_pair	replicate	culture_type	joined_well_pair	media	plate_name	streptomycin
0.028511744800813407	0.25057036646714365	0.9997842467348508	H1287	evo	A1287_E1287	b	coculture	C07C08	R2A	plate10	256
0.008927722759141882	0.2672929426060128	0.9994444705688481	H1287	anc	A1287_E1977	b	coculture	C09C10	R2A	plate10	256
0.00644730930295529	0.2724013141887628	0.9999232137817632	H1977	evo	A1287_E1977	b	coculture	C09C10	R2A	plate10	256
0.03123104286469051	0.23158568926621456	0.9998481559267207	H1287	evo	E1287_E1977	b	coculture	C11C12	R2A	plate10	256
0.01430231073302795	0.21483627721858115	0.9999346488057314	H1977	evo	E1287_E1977	b	coculture	C11C12	R2A	plate10	256
0.04690349397773882	0.2907935942445049	0.999336292256602	H1287	anc	A1287_E1287	c	coculture	D01D02	R2A	plate10	64
0.03026725056859198	0.24184659032422529	0.9997550011006123	H1287	evo	A1287_E1287	c	coculture	D01D02	R2A	plate10	64
0.06056540938638554	0.2380790186080961	0.9997647760598538	H1287	anc	A1287_E1977	c	coculture	D03D04	R2A	plate10	64
0.014869965006165765	0.20296899312849578	0.9999184502038555	H1977	evo	A1287_E1977	c	coculture	D03D04	R2A	plate10	64
0.02973974355793352	0.24191290756904235	0.9998406311924047	H1287	evo	E1287_E1977	c	coculture	D05D06	R2A	plate10	64
0.017782846113723973	0.2010772795584534	0.9999803610767355	H1977	evo	E1287_E1977	c	coculture	D05D06	R2A	plate10	64
0.011908704831457244	0.23993133056062593	0.9995680067063472	H1287	anc	A1287_E1287	c	coculture	D07D08	R2A	plate10	256
0.030525842575048052	0.24896274715213015	0.9997723983581314	H1287	evo	A1287_E1287	c	coculture	D07D08	R2A	plate10	256
0.01177686231733555	0.26823712817214646	0.9992281522710529	H1287	anc	A1287_E1977	c	coculture	D09D10	R2A	plate10	256
0.017973699803627924	0.1954050972215223	0.9999476907895077	H1977	evo	A1287_E1977	c	coculture	D09D10	R2A	plate10	256
0.03551122385326722	0.22280124129668558	0.9998340733856683	H1287	evo	E1287_E1977	c	coculture	D11D12	R2A	plate10	256
0.005727347168630553	0.25550830725565854	0.9999261853764431	H1977	evo	E1287_E1977	c	coculture	D11D12	R2A	plate10	256
0.062114475818172324	0.2383400029743236	0.9997463549925224	H1287	anc	A1287_E1287	d	coculture	E01E02	R2A	plate10	64
0.02922200498475659	0.24779416562888607	0.9996998758406813	H1287	evo	A1287_E1287	d	coculture	E01E02	R2A	plate10	64
0.053778350703432315	0.2545610093291336	0.9998372716412377	H1287	anc	A1287_E1977	d	coculture	E03E04	R2A	plate10	64
0.014458459652677782	0.20076845437543012	0.9999250088033994	H1977	evo	A1287_E1977	d	coculture	E03E04	R2A	plate10	64
0.03393520204330144	0.22152653170475636	0.9998003259062216	H1287	evo	E1287_E1977	d	coculture	E05E06	R2A	plate10	64
0.018200015789704885	0.18938545613572008	0.99993038909741	H1977	evo	E1287_E1977	d	coculture	E05E06	R2A	plate10	64
0.06265657756228306	0.1548797653701643	0.9998058735703815	H1287	anc	A1287_E1287	d	coculture	E07E08	R2A	plate10	256
0.029071390195466142	0.24902279242779654	0.999793191333325	H1287	evo	A1287_E1287	d	coculture	E07E08	R2A	plate10	256
0.02215070174610196	0.2214904612018869	0.9997498089018426	H1287	anc	A1287_E1977	d	coculture	E09E10	R2A	plate10	256
0.010442163854041061	0.23691062350926634	0.9999423121269619	H1977	evo	A1287_E1977	d	coculture	E09E10	R2A	plate10	256
0.031305087290915565	0.22717769828461018	0.9998507838511452	H1287	evo	E1287_E1977	d	coculture	E11E12	R2A	plate10	256
0.004492382727184597	0.2604071053169815	0.9999268769318331	H1977	evo	E1287_E1977	d	coculture	E11E12	R2A	plate10	256
0.05568965375960417	0.24239591464251523	0.9996914584071488	H1287	anc	A1287_E1287	e	coculture	F01F02	R2A	plate10	64
0.030562498839983	0.24250138735493554	0.9997217653113252	H1287	evo	A1287_E1287	e	coculture	F01F02	R2A	plate10	64
0.04760859080330257	0.30429494050693817	0.9991306336055571	H1287	anc	A1287_E1977	e	coculture	F03F04	R2A	plate10	64
0.0122426563386972	0.21065006057958965	0.9999472029427694	H1977	evo	A1287_E1977	e	coculture	F03F04	R2A	plate10	64
0.029744763596904943	0.23625053917844896	0.9998244307694788	H1287	evo	E1287_E1977	e	coculture	F05F06	R2A	plate10	64
0.011749727609266009	0.23040250050961103	0.9999472470275104	H1977	evo	E1287_E1977	e	coculture	F05F06	R2A	plate10	64
0.03525164542474313	0.1974458650221818	0.9995827510224433	H1287	anc	A1287_E1287	e	coculture	F07F08	R2A	plate10	256
0.028664578633394593	0.24986582234096424	0.9997915891707057	H1287	evo	A1287_E1287	e	coculture	F07F08	R2A	plate10	256
0.0089401137099604025	0.27908299356062155	0.999242444749895	H1287	anc	A1287_E1977	e	coculture	F09F10	R2A	plate10	256
0.011475604440591768	0.22837225294199298	0.9999520617055121	H1977	evo	A1287_E1977	e	coculture	F09F10	R2A	plate10	256
0.032642166938909756	0.22660834119552667	0.9998656488642851	H1287	evo	E1287_E1977	e	coculture	F11F12	R2A	plate10	256
0.010911203685416522	0.22056705758298578	0.9999619321376038	H1977	evo	E1287_E1977	e	coculture	F11F12	R2A	plate10	256
0.05439722552366414	0.2496527969333149	0.9996975294199872	H1287	anc	A1287_E1287	f	coculture	G01G02	R2A	plate10	64
0.03110870421961978	0.24120273703132644	0.9996780428471264	H1287	evo	A1287_E1287	f	coculture	G01G02	R2A	plate10	64
0.06431699354523425	0.24447893960527664	0.9997299265991453	H1287	anc	A1287_E1977	f	coculture	G03G04	R2A	plate10	64
0.014856561422211501	0.2103313153782188	0.9998807801330324	H1977	evo	A1287_E1977	f	coculture	G03G04	R2A	plate10	64
0.02816964702760581	0.22883567091166152	0.999808339035273	H1287	evo	E1287_E1977	f	coculture	G05G06	R2A	plate10	64
0.008470022585282101	0.25546247268040323	0.9999056792525293	H1977	evo	E1287_E1977	f	coculture	G05G06	R2A	plate10	64
0.016688035377968168	0.18616016811266925	0.9998993300428453	H1287	anc	A1287_E1287	f	coculture	G07G08	R2A	plate10	256
0.026046497177862577	0.2721854879112543	0.9997257393281153	H1287	evo	A1287_E1287	f	coculture	G07G08	R2A	plate10	256
0.014281366706075032	0.2133802654520448	0.99985046478209	H1287	anc	A1287_E1977	f	coculture	G09G10	R2A	plate10	256
0.006232835115107837	0.27320424649575575	0.9999426539112457	H1977	evo	A1287_E1977	f	coculture	G09G10	R2A	plate10	256
0.029761271343844754	0.23769639053724756	0.9998260429507959	H1287	evo	E1287_E1977	f	coculture	G11G12	R2A	plate10	256
0.009905628948708924	0.23376803722809644	0.9999600289736555	H1977	evo	E1287_E1977	f	coculture	G11G12	R2A	plate10	256
0.028073928166181712	0.254267521375276	0.9997196108506434	H1287	evo	E1287_E1977	a	coculture	B01B02	R2A	plate11	1024
0.013359869010202923	0.21880851073418284	0.9998788575800538	H1977	evo	E1287_E1977	a	coculture	B01B02	R2A	plate11	1024
0.031352784290670184	0.24438929842496085	0.9998484837942319	H1287	evo	NA	a	monoculture	B03B04	R2A	plate11	1024
0.13949088827169387	0.0018205835881545472	0.9617315452537731	NA	NA	NA	a	monoculture	B03B04	R2A	plate11	1024
0.031216630093909705	0.23886635430027608	0.9997839526407342	H1287	evo	E1287_E1977	a	coculture	B05B06	R2A	plate11	4096
0.016174661360843702	0.1875434307908421	0.9999412462134988	H1977	evo	E1287_E1977	a	coculture	B05B06	R2A	plate11	4096
0.02941983237539714	0.24333084226824378	0.9998334931788215	H1287	evo	NA	a	monoculture	B07B08	R2A	plate11	4096
0.14347176018487148	9.552074011194725e-5	0.9964346832069727	NA	NA	NA	a	monoculture	B07B08	R2A	plate11	4096
0.029296673471199467	0.24830049279026434	0.9998223530766985	H1287	evo	NA	a	monoculture	B09B10	R2A	plate11	64
0.13931152746293102	0.0019872597683895103	0.9906609665107553	NA	NA	NA	a	monoculture	B09B10	R2A	plate11	64
0.030242267012434543	0.24781073358908576	0.9998500690520282	H1287	evo	NA	a	monoculture	B11B12	R2A	plate11	256
0.1419903461401243	0.002460113076420987	0.9735650066650703	NA	NA	NA	a	monoculture	B11B12	R2A	plate11	256
0.030273980424407217	0.24735121934854795	0.9997798145197492	H1287	evo	E1287_E1977	b	coculture	C01C02	R2A	plate11	1024
0.01377962386186456	0.21092119232437498	0.9999380770882365	H1977	evo	E1287_E1977	b	coculture	C01C02	R2A	plate11	1024
0.03364920121364752	0.24075753612811357	0.9998231078878436	H1287	evo	NA	b	monoculture	C03C04	R2A	plate11	1024
0.1392695681824406	0.0022865831479037843	0.9329601427055793	NA	NA	NA	b	monoculture	C03C04	R2A	plate11	1024
0.028001851756201884	0.24970869168221946	0.999814782069017	H1287	evo	E1287_E1977	b	coculture	C05C06	R2A	plate11	4096
0.009669537191117083	0.22268866220995037	0.9999565190779275	H1977	evo	E1287_E1977	b	coculture	C05C06	R2A	plate11	4096
0.03341529230660501	0.23525578461601737	0.9998407224268929	H1287	evo	NA	b	monoculture	C07C08	R2A	plate11	4096
0.1407597984073649	0.0014282884038649135	0.9776275707974913	NA	NA	NA	b	monoculture	C07C08	R2A	plate11	4096
0.028100681406353443	0.25993568797926203	0.9998053402892036	H1287	evo	NA	b	monoculture	C09C10	R2A	plate11	64
0.15016941127272987	0.0019141562850209105	0.9582467817129291	NA	NA	NA	b	monoculture	C09C10	R2A	plate11	64
0.0315781436935594	0.2451999566456974	0.999872222599623	H1287	evo	NA	b	monoculture	C11C12	R2A	plate11	256
0.14782100101758874	1.5333994626252312e-4	0.9953515105959899	NA	NA	NA	b	monoculture	C11C12	R2A	plate11	256
0.025583436878650945	0.26397949531517123	0.9996925734986819	H1287	evo	E1287_E1977	c	coculture	D01D02	R2A	plate11	1024
0.011674502829122808	0.22864291471726633	0.9999279741098807	H1977	evo	E1287_E1977	c	coculture	D01D02	R2A	plate11	1024
0.031149782617843447	0.24686420773201537	0.9998343542082814	H1287	evo	NA	c	monoculture	D03D04	R2A	plate11	1024
0.14003574067860647	5.69166050670901e-4	0.9883792424593596	NA	NA	NA	c	monoculture	D03D04	R2A	plate11	1024
0.031865912720608756	0.24023246980473903	0.9998131303505059	H1287	evo	E1287_E1977	c	coculture	D05D06	R2A	plate11	4096
0.01657568101252709	0.18181461318992337	0.9999293303134772	H1977	evo	E1287_E1977	c	coculture	D05D06	R2A	plate11	4096
0.030977845103308164	0.23938948653573475	0.999834036293145	H1287	evo	NA	c	monoculture	D07D08	R2A	plate11	4096
0.14097605652079126	0.002035333655422426	0.9698832824797102	NA	NA	NA	c	monoculture	D07D08	R2A	plate11	4096
0.02771803772115091	0.26232452539319695	0.9997891904791156	H1287	evo	NA	c	monoculture	D09D10	R2A	plate11	64
0.14779770023249963	1.1245385328815047e-4	0.9980575093489642	NA	NA	NA	c	monoculture	D09D10	R2A	plate11	64
0.02909428954924447	0.25040354764497036	0.9998298228682383	H1287	evo	NA	c	monoculture	D11D12	R2A	plate11	256
0.13902530848211814	0.0010148018617085475	0.996157130006197	NA	NA	NA	c	monoculture	D11D12	R2A	plate11	256
0.029451187111716008	0.25225300856175004	0.9997463753932894	H1287	evo	E1287_E1977	d	coculture	E01E02	R2A	plate11	1024
0.016903808261939025	0.1867264566905296	0.9999482881872269	H1977	evo	E1287_E1977	d	coculture	E01E02	R2A	plate11	1024
0.1325130911897842	0.0020029807186784498	0.9856688873572945	NA	NA	NA	a	monoculture	E03E04	R2A	plate11	1024
0.017174469616234117	0.1933975040085673	0.9999437332404892	H1977	evo	NA	a	monoculture	E03E04	R2A	plate11	1024
0.026486738763736237	0.26072142912270213	0.9997900319570705	H1287	evo	E1287_E1977	d	coculture	E05E06	R2A	plate11	4096
0.01053785526296217	0.202746875278181	0.999942693595985	H1977	evo	E1287_E1977	d	coculture	E05E06	R2A	plate11	4096
0.16615391785844635	0.09132626408730872	0.9996375084673298	NA	NA	NA	a	monoculture	E07E08	R2A	plate11	4096
0.29078972921290724	0.06132210100056311	0.9996814665177745	H1977	evo	NA	a	monoculture	E07E08	R2A	plate11	4096
0.14223578274281828	1.1376479394543493e-4	0.9976938029401689	NA	NA	NA	a	monoculture	E09E10	R2A	plate11	64
0.008268809279710758	0.2444613910016931	0.9999493722503321	H1977	evo	NA	a	monoculture	E09E10	R2A	plate11	64
0.1482214956035039	0.0015733310422522714	0.996452636884522	NA	NA	NA	a	monoculture	E11E12	R2A	plate11	256
0.009780143445977912	0.23488058461823588	0.9999747752257636	H1977	evo	NA	a	monoculture	E11E12	R2A	plate11	256
0.027264373630536617	0.2559950292804146	0.999748983020791	H1287	evo	E1287_E1977	e	coculture	F01F02	R2A	plate11	1024
0.014236837659798688	0.2125258985562672	0.9999325408545807	H1977	evo	E1287_E1977	e	coculture	F01F02	R2A	plate11	1024
0.13483476099863317	0.0011214198432092802	0.7636311753125403	NA	NA	NA	b	monoculture	F03F04	R2A	plate11	1024
0.018280153285114294	0.19212786931187265	0.999938723553971	H1977	evo	NA	b	monoculture	F03F04	R2A	plate11	1024
0.02901003987883851	0.24918037689449002	0.9998085704947509	H1287	evo	E1287_E1977	e	coculture	F05F06	R2A	plate11	4096
0.015512480257896638	0.18398813786562337	0.9999106454851837	H1977	evo	E1287_E1977	e	coculture	F05F06	R2A	plate11	4096
0.14139435217993368	4.8816568538744785e-4	0.689921377663842	NA	NA	NA	b	monoculture	F07F08	R2A	plate11	4096
0.009636295407876382	0.218367522172484	0.9999369959072409	H1977	evo	NA	b	monoculture	F07F08	R2A	plate11	4096
0.1408968522547911	0.0018928511461708795	0.9891052425063764	NA	NA	NA	b	monoculture	F09F10	R2A	plate11	64
0.005492369175092635	0.2811537519512618	0.9999683605876346	H1977	evo	NA	b	monoculture	F09F10	R2A	plate11	64
0.14312679820669025	0.001999827531310875	0.9202276282385733	NA	NA	NA	b	monoculture	F11F12	R2A	plate11	256
0.011548591988109511	0.21592979974284537	0.9999483786957881	H1977	evo	NA	b	monoculture	F11F12	R2A	plate11	256
0.02632702960053737	0.2599756636123242	0.9997513183007364	H1287	evo	E1287_E1977	f	coculture	G01G02	R2A	plate11	1024
0.01886760928513515	0.1851790395390031	0.999839009783358	H1977	evo	E1287_E1977	f	coculture	G01G02	R2A	plate11	1024
0.13860820767199167	8.337974237938627e-4	0.9918656629299224	NA	NA	NA	c	monoculture	G03G04	R2A	plate11	1024
0.010414426575733058	0.23337402383166841	0.9999173896108094	H1977	evo	NA	c	monoculture	G03G04	R2A	plate11	1024
0.02759404351476191	0.2503809200021924	0.9998021663015867	H1287	evo	E1287_E1977	f	coculture	G05G06	R2A	plate11	4096
0.00997942340256674	0.22073004088939446	0.9999107989315104	H1977	evo	E1287_E1977	f	coculture	G05G06	R2A	plate11	4096
0.1466260037689182	0.009189989476183043	0.9955516402127157	NA	NA	NA	c	monoculture	G07G08	R2A	plate11	4096
0.009637053988476247	0.21890811981244876	0.9999531255383638	H1977	evo	NA	c	monoculture	G07G08	R2A	plate11	4096
0.14858015309094041	1.5972838552176912e-4	0.9960525577559204	NA	NA	NA	c	monoculture	G09G10	R2A	plate11	64
0.010227022911667641	0.23109090625740886	0.9999541238057731	H1977	evo	NA	c	monoculture	G09G10	R2A	plate11	64
0.1431233973899609	4.90614852318473e-4	0.9875411056930791	NA	NA	NA	c	monoculture	G11G12	R2A	plate11	256
0.011013890780696128	0.22750988236239328	0.999954505252613	H1977	evo	NA	c	monoculture	G11G12	R2A	plate11	256
