seconds	hours	well	OD600	OD600_rollmean	strain	evolution	competition_pair	replicate	culture_type	joined_well_pair	media	streptomycin	plate_name	strainID
168002	46.66722222222222	D12	1.513	1.5132	H1977	evo	A1977_E1977	c	coculture	D11D12	R2A	12	plate05	E1977
169202	47.00055555555556	D12	1.511	1.5112	H1977	evo	A1977_E1977	c	coculture	D11D12	R2A	12	plate05	E1977
170402	47.333888888888886	D12	1.51	1.5092	H1977	evo	A1977_E1977	c	coculture	D11D12	R2A	12	plate05	E1977
171602	47.66722222222222	D12	1.507	1.50825	H1977	evo	A1977_E1977	c	coculture	D11D12	R2A	12	plate05	E1977
172802	48.00055555555556	D12	1.505	1.5073333333333332	H1977	evo	A1977_E1977	c	coculture	D11D12	R2A	12	plate05	E1977
0	0	E11	0.152	0.15066666666666667	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
1200	0.3333333333333333	E11	0.15	0.15025	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
2400	0.6666666666666666	E11	0.15	0.15	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
3600	1	E11	0.149	0.1492	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
4800	1.3333333333333333	E11	0.149	0.1488	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
6000	1.6666666666666667	E11	0.148	0.1482	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
7200	2	E11	0.148	0.1478	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
8400	2.3333333333333335	E11	0.147	0.1474	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
9600	2.6666666666666665	E11	0.147	0.1472	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
10800	3	E11	0.147	0.147	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
12000	3.3333333333333335	E11	0.147	0.147	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
13200	3.6666666666666665	E11	0.147	0.147	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
14400	4	E11	0.147	0.147	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
15600	4.333333333333333	E11	0.147	0.1468	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
16800	4.666666666666667	E11	0.147	0.14659999999999998	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
18000	5	E11	0.146	0.1464	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
19200	5.333333333333333	E11	0.146	0.1462	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
20400	5.666666666666667	E11	0.146	0.146	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
21600	6	E11	0.146	0.1458	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
22800	6.333333333333333	E11	0.146	0.14559999999999998	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
24000	6.666666666666667	E11	0.145	0.1454	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
25200	7	E11	0.145	0.1452	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
26400	7.333333333333333	E11	0.145	0.145	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
27600	7.666666666666667	E11	0.145	0.145	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
28800	8	E11	0.145	0.145	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
30000	8.333333333333334	E11	0.145	0.145	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
31200	8.666666666666666	E11	0.145	0.14479999999999998	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
32400	9	E11	0.145	0.14459999999999998	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
33600	9.333333333333334	E11	0.144	0.1444	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
34800	9.666666666666666	E11	0.144	0.1442	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
36000	10	E11	0.144	0.144	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
37200	10.333333333333334	E11	0.144	0.144	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
38400	10.666666666666666	E11	0.144	0.144	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
39600	11	E11	0.144	0.144	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
40800	11.333333333333334	E11	0.144	0.144	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
42000	11.666666666666666	E11	0.144	0.144	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
43200	12	E11	0.144	0.144	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
44400	12.333333333333334	E11	0.144	0.144	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
45600	12.666666666666666	E11	0.144	0.14379999999999998	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
46800	13	E11	0.144	0.14359999999999998	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
48000	13.333333333333334	E11	0.143	0.1434	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
49200	13.666666666666666	E11	0.143	0.1432	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
50400	14	E11	0.143	0.143	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
51600	14.333333333333334	E11	0.143	0.143	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
52800	14.666666666666666	E11	0.143	0.143	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
54000	15	E11	0.143	0.143	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
55200	15.333333333333334	E11	0.143	0.143	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
56400	15.666666666666666	E11	0.143	0.143	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
57600	16	E11	0.143	0.143	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
58801	16.33361111111111	E11	0.143	0.143	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
60001	16.666944444444443	E11	0.143	0.143	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
61201	17.00027777777778	E11	0.143	0.143	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
62401	17.33361111111111	E11	0.143	0.143	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
63601	17.666944444444443	E11	0.143	0.14279999999999998	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
64801	18.00027777777778	E11	0.143	0.14259999999999998	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
66001	18.33361111111111	E11	0.142	0.14259999999999998	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
67201	18.666944444444443	E11	0.142	0.1424	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
68401	19.00027777777778	E11	0.143	0.1424	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
69601	19.33361111111111	E11	0.142	0.1424	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
70801	19.666944444444443	E11	0.143	0.1424	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
72001	20.00027777777778	E11	0.142	0.1424	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
73201	20.33361111111111	E11	0.142	0.14259999999999998	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
74401	20.666944444444443	E11	0.143	0.14259999999999998	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
75601	21.00027777777778	E11	0.143	0.14279999999999998	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
76801	21.33361111111111	E11	0.143	0.143	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
78001	21.666944444444443	E11	0.143	0.14279999999999998	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
79201	22.00027777777778	E11	0.143	0.14279999999999998	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
80401	22.33361111111111	E11	0.142	0.14279999999999998	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
81601	22.666944444444443	E11	0.143	0.14279999999999998	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
82801	23.00027777777778	E11	0.143	0.14279999999999998	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
84001	23.33361111111111	E11	0.143	0.143	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
85201	23.666944444444443	E11	0.143	0.143	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
86401	24.00027777777778	E11	0.143	0.143	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
87601	24.33361111111111	E11	0.143	0.143	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
88801	24.666944444444443	E11	0.143	0.143	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
90001	25.00027777777778	E11	0.143	0.143	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
91201	25.33361111111111	E11	0.143	0.143	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
92401	25.666944444444443	E11	0.143	0.143	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
93601	26.00027777777778	E11	0.143	0.143	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
94801	26.33361111111111	E11	0.143	0.143	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
96001	26.666944444444443	E11	0.143	0.143	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
97201	27.00027777777778	E11	0.143	0.143	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
98401	27.33361111111111	E11	0.143	0.143	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
99601	27.666944444444443	E11	0.143	0.143	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
100801	28.00027777777778	E11	0.143	0.143	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
102001	28.33361111111111	E11	0.143	0.143	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
103201	28.666944444444443	E11	0.143	0.143	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
104401	29.00027777777778	E11	0.143	0.143	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
105601	29.33361111111111	E11	0.143	0.143	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
106801	29.666944444444443	E11	0.143	0.143	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
108001	30.00027777777778	E11	0.143	0.143	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
109201	30.33361111111111	E11	0.143	0.143	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
110401	30.666944444444443	E11	0.143	0.143	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
111601	31.00027777777778	E11	0.143	0.143	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
112801	31.33361111111111	E11	0.143	0.143	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
114001	31.666944444444443	E11	0.143	0.143	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
115201	32.000277777777775	E11	0.143	0.143	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
116401	32.33361111111111	E11	0.143	0.143	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
117601	32.66694444444445	E11	0.143	0.143	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
118801	33.000277777777775	E11	0.143	0.143	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
120001	33.33361111111111	E11	0.143	0.143	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
121201	33.66694444444445	E11	0.143	0.143	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
122401	34.000277777777775	E11	0.143	0.143	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
123601	34.33361111111111	E11	0.143	0.1432	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
124801	34.66694444444445	E11	0.143	0.1434	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
126001	35.000277777777775	E11	0.144	0.14359999999999998	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
127201	35.33361111111111	E11	0.144	0.14379999999999998	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
128402	35.66722222222222	E11	0.144	0.144	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
129601	36.000277777777775	E11	0.144	0.144	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
130802	36.333888888888886	E11	0.144	0.144	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
132002	36.66722222222222	E11	0.144	0.1442	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
133202	37.00055555555556	E11	0.144	0.1444	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
134402	37.333888888888886	E11	0.145	0.14459999999999998	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
135602	37.66722222222222	E11	0.145	0.14479999999999998	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
136802	38.00055555555556	E11	0.145	0.1452	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
138002	38.333888888888886	E11	0.145	0.1454	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
139202	38.66722222222222	E11	0.146	0.1458	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
140402	39.00055555555556	E11	0.146	0.1464	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
141602	39.333888888888886	E11	0.147	0.147	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
142802	39.66722222222222	E11	0.148	0.1478	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
144002	40.00055555555556	E11	0.148	0.1488	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
145202	40.333888888888886	E11	0.15	0.1498	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
146402	40.66722222222222	E11	0.151	0.1508	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
147602	41.00055555555556	E11	0.152	0.152	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
148802	41.333888888888886	E11	0.153	0.1528	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
150002	41.66722222222222	E11	0.154	0.1534	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
151202	42.00055555555556	E11	0.154	0.154	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
152402	42.333888888888886	E11	0.154	0.1544	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
153602	42.66722222222222	E11	0.155	0.1546	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
154802	43.00055555555556	E11	0.155	0.1548	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
156002	43.333888888888886	E11	0.155	0.155	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
157202	43.66722222222222	E11	0.155	0.155	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
158402	44.00055555555556	E11	0.155	0.155	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
159602	44.333888888888886	E11	0.155	0.155	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
160802	44.66722222222222	E11	0.155	0.155	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
162002	45.00055555555556	E11	0.155	0.155	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
163202	45.333888888888886	E11	0.155	0.155	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
164402	45.66722222222222	E11	0.155	0.155	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
165602	46.00055555555556	E11	0.155	0.155	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
166802	46.333888888888886	E11	0.155	0.155	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
168002	46.66722222222222	E11	0.155	0.155	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
169202	47.00055555555556	E11	0.155	0.155	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
170402	47.333888888888886	E11	0.155	0.155	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
171602	47.66722222222222	E11	0.155	0.155	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
172802	48.00055555555556	E11	0.155	0.155	H1977	anc	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	A1977
0	0	E12	0.161	0.15833333333333333	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	E1977
1200	0.3333333333333333	E12	0.157	0.158	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	E1977
2400	0.6666666666666666	E12	0.157	0.1576	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	E1977
3600	1	E12	0.157	0.1564	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	E1977
4800	1.3333333333333333	E12	0.156	0.1558	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	E1977
6000	1.6666666666666667	E12	0.155	0.1552	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	E1977
7200	2	E12	0.154	0.1546	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	E1977
8400	2.3333333333333335	E12	0.154	0.154	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	E1977
9600	2.6666666666666665	E12	0.154	0.1536	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	E1977
10800	3	E12	0.153	0.1534	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	E1977
12000	3.3333333333333335	E12	0.153	0.1532	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	E1977
13200	3.6666666666666665	E12	0.153	0.153	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	E1977
14400	4	E12	0.153	0.1528	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	E1977
15600	4.333333333333333	E12	0.153	0.1526	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	E1977
16800	4.666666666666667	E12	0.152	0.1524	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	E1977
18000	5	E12	0.152	0.1522	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	E1977
19200	5.333333333333333	E12	0.152	0.1518	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	E1977
20400	5.666666666666667	E12	0.152	0.15159999999999998	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	E1977
21600	6	E12	0.151	0.1514	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	E1977
22800	6.333333333333333	E12	0.151	0.1512	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	E1977
24000	6.666666666666667	E12	0.151	0.151	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	E1977
25200	7	E12	0.151	0.151	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	E1977
26400	7.333333333333333	E12	0.151	0.151	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	E1977
27600	7.666666666666667	E12	0.151	0.151	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	E1977
28800	8	E12	0.151	0.151	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	E1977
30000	8.333333333333334	E12	0.151	0.151	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	E1977
31200	8.666666666666666	E12	0.151	0.151	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	E1977
32400	9	E12	0.151	0.1512	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	E1977
33600	9.333333333333334	E12	0.151	0.1514	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	E1977
34800	9.666666666666666	E12	0.152	0.15159999999999998	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	E1977
36000	10	E12	0.152	0.152	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	E1977
37200	10.333333333333334	E12	0.152	0.1526	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	E1977
38400	10.666666666666666	E12	0.153	0.1532	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	E1977
39600	11	E12	0.154	0.154	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	E1977
40800	11.333333333333334	E12	0.155	0.1554	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	E1977
42000	11.666666666666666	E12	0.156	0.1568	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	E1977
43200	12	E12	0.159	0.1588	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	E1977
44400	12.333333333333334	E12	0.16	0.1622	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	E1977
45600	12.666666666666666	E12	0.164	0.168	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	E1977
46800	13	E12	0.172	0.1784	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	E1977
48000	13.333333333333334	E12	0.185	0.1892	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	E1977
49200	13.666666666666666	E12	0.211	0.2006	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	E1977
50400	14	E12	0.214	0.2126	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	E1977
51600	14.333333333333334	E12	0.221	0.2262	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	E1977
52800	14.666666666666666	E12	0.232	0.2404	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	E1977
54000	15	E12	0.253	0.2614	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	E1977
55200	15.333333333333334	E12	0.282	0.2894	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	E1977
56400	15.666666666666666	E12	0.319	0.3212	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	E1977
57600	16	E12	0.361	0.3538	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	E1977
58801	16.33361111111111	E12	0.391	0.386	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	E1977
60001	16.666944444444443	E12	0.416	0.417	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	E1977
61201	17.00027777777778	E12	0.443	0.4464	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	E1977
62401	17.33361111111111	E12	0.474	0.4758	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	E1977
63601	17.666944444444443	E12	0.508	0.508	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	E1977
64801	18.00027777777778	E12	0.538	0.5412	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	E1977
66001	18.33361111111111	E12	0.577	0.574	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	E1977
67201	18.666944444444443	E12	0.609	0.6064	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	E1977
68401	19.00027777777778	E12	0.638	0.6368	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	E1977
69601	19.33361111111111	E12	0.67	0.6648	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	E1977
70801	19.666944444444443	E12	0.69	0.692	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	E1977
72001	20.00027777777778	E12	0.717	0.7222	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	E1977
73201	20.33361111111111	E12	0.745	0.7545999999999999	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	E1977
74401	20.666944444444443	E12	0.789	0.789	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	E1977
75601	21.00027777777778	E12	0.832	0.8296	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	E1977
76801	21.33361111111111	E12	0.862	0.8736	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	E1977
78001	21.666944444444443	E12	0.92	0.9172	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	E1977
79201	22.00027777777778	E12	0.965	0.9594	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	E1977
80401	22.33361111111111	E12	1.007	1.0006	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	E1977
81601	22.666944444444443	E12	1.043	1.0352	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	E1977
82801	23.00027777777778	E12	1.068	1.0646	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	E1977
84001	23.33361111111111	E12	1.093	1.0894	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	E1977
85201	23.666944444444443	E12	1.112	1.1108	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	E1977
86401	24.00027777777778	E12	1.131	1.1304	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	E1977
87601	24.33361111111111	E12	1.15	1.1472	H1977	evo	A1977_E1977	d	coculture	E11E12	R2A	12	plate05	E1977
